"Time Step" "point-vel-a"
20410 0.2005587518215179
20420 0.2004082500934601
20430 0.2002516239881516
20440 0.2000776678323746
20450 0.1998936980962753
20460 0.1996902674436569
20470 0.1994999647140503
20480 0.1993429809808731
20490 0.1992200314998627
20500 0.1991516053676605
20510 0.1991636008024216
20520 0.199268713593483
20530 0.1994635611772537
20540 0.1997306644916534
20550 0.2000551223754883
20560 0.200437918305397
20570 0.2008345723152161
20580 0.2012163549661636
20590 0.201625868678093
20600 0.202077642083168
20610 0.2025799602270126
20620 0.2031313925981522
20630 0.2037118822336197
20640 0.204290509223938
20650 0.204867035150528
20660 0.2054574489593506
20670 0.2060443460941315
20680 0.2066222131252289
20690 0.2072084248065948
20700 0.2077937573194504
20710 0.208324059844017
20720 0.2087682634592056
20730 0.2091637849807739
20740 0.2095206677913666
20750 0.2099045515060425
20760 0.2102902978658676
20770 0.2106673866510391
20780 0.2110467702150345
20790 0.2114167064428329
20800 0.2117211669683456
20810 0.2119544595479965
20820 0.212111160159111
20830 0.2121672034263611
20840 0.2121415883302689
20850 0.2120514512062073
20860 0.2119057029485703
20870 0.2116996645927429
20880 0.2114357650279999
20890 0.2111284881830215
20900 0.2107847481966019
20910 0.2104277610778809
20920 0.2100623846054077
20930 0.2096937596797943
20940 0.209335595369339
20950 0.2089706659317017
20960 0.2086077183485031
20970 0.2082730084657669
20980 0.2079570144414902
20990 0.2076670527458191
21000 0.2074006348848343
21010 0.2071540951728821
21020 0.2069163471460342
21030 0.2066980004310608
21040 0.2065184712409973
21050 0.2063798606395721
21060 0.2062613368034363
21070 0.2061599791049957
21080 0.2060689628124237
21090 0.2059864550828934
21100 0.2058869749307632
21110 0.2057502120733261
21120 0.205580472946167
21130 0.2053935676813126
21140 0.2052061706781387
21150 0.2050225585699081
21160 0.2048688530921936
21170 0.2047449946403503
21180 0.2046648263931274
21190 0.2046341300010681
21200 0.2046242505311966
21210 0.2046100050210953
21220 0.204610213637352
21230 0.2046253681182861
21240 0.2046644687652588
21250 0.2047106623649597
21260 0.2047477662563324
21270 0.204771488904953
