"Time Step" "point-gw-b"
20410 0.1993650943040848
20420 0.2111465036869049
20430 0.2254614681005478
20440 0.1778000146150589
20450 0.1946991831064224
20460 0.2266426831483841
20470 0.2321294248104095
20480 0.2280716896057129
20490 0.2327441275119781
20500 0.2218494266271591
20510 0.2066020220518112
20520 0.2117201089859009
20530 0.2108678668737411
20540 0.2304358631372452
20550 0.2321651726961136
20560 0.2127697467803955
20570 0.2358512431383133
20580 0.2290704697370529
20590 0.2160895764827728
20600 0.2166907787322998
20610 0.215985581278801
20620 0.2186179459095001
20630 0.2151090502738953
20640 0.2323155403137207
20650 0.2384053766727448
20660 0.2296331226825714
20670 0.232671931385994
20680 0.230210080742836
20690 0.2310278415679932
20700 0.231584832072258
20710 0.2302452027797699
20720 0.2424980849027634
20730 0.2441374361515045
20740 0.235686406493187
20750 0.2490807622671127
20760 0.2574355900287628
20770 0.2266571670770645
20780 0.2088032960891724
20790 0.200663760304451
20800 0.1941137760877609
20810 0.1816956400871277
20820 0.1753794699907303
20830 0.2014172077178955
20840 0.1603683531284332
20850 0.1615202128887177
20860 0.1957228779792786
20870 0.2157071232795715
20880 0.2055783569812775
20890 0.2121529132127762
20900 0.2123072594404221
20910 0.2156978845596313
20920 0.223026916384697
20930 0.2283898741006851
20940 0.2357651591300964
20950 0.2459570616483688
20960 0.2507258951663971
20970 0.2561054527759552
20980 0.2414476871490479
20990 0.2295648753643036
21000 0.2494083940982819
21010 0.242062583565712
21020 0.217240497469902
21030 0.2191411107778549
21040 0.2419869601726532
21050 0.2448650002479553
21060 0.2426843643188477
21070 0.2496038526296616
21080 0.2583839893341064
21090 0.2286291271448135
21100 0.2398320287466049
21110 0.2445011287927628
21120 0.2372178882360458
21130 0.2400517910718918
21140 0.2276733368635178
21150 0.237760066986084
21160 0.2552245557308197
21170 0.248688206076622
21180 0.2449130415916443
21190 0.2315456569194794
21200 0.257262110710144
21210 0.2319628149271011
21220 0.203599289059639
21230 0.2367208153009415
21240 0.2039064317941666
21250 0.1782575696706772
21260 0.2307550609111786
21270 0.2328114956617355
21280 0.2153589129447937
21290 0.2268740087747574
21300 0.1955728381872177
21310 0.2208593040704727
