"Time Step" "point-pressure-a"
460 -38578.37109375
470 -34596.984375
480 -34131.0234375
490 -39132
500 -39067.62109375
510 -39569.48828125
520 -41720.98828125
530 -42067.44140625
540 -41926.01953125
550 -39170.51953125
560 -36331.0625
570 -32038.279296875
580 -35677.8046875
590 -38704.1796875
600 -39679.91796875
610 -38753.1796875
620 -35259.5
630 -34258.32421875
640 -32436.2734375
650 -29662.404296875
660 -30398.984375
670 -36787.23046875
680 -37692.40625
690 -39986.8359375
700 -39736.20703125
710 -40160.140625
720 -41151.57421875
730 -37475.66015625
740 -32899.21484375
750 -29612.705078125
760 -35201.359375
770 -40176.46875
780 -41306.36328125
790 -41909.015625
800 -39920.765625
810 -36992.18359375
820 -36044.39453125
830 -33444.33984375
840 -29586.296875
850 -33812.453125
860 -37487.2578125
870 -41616.94921875
880 -40379.0703125
890 -37710.17578125
900 -36657.66796875
910 -35919.13671875
920 -35418.90625
930 -33813.30078125
940 -38690.74609375
950 -39859.8125
960 -42212.703125
970 -41182.2265625
980 -38004.56640625
990 -35077.05078125
1000 -34311.59375
1010 -33701.52734375
1020 -32243.54296875
1030 -35995.75390625
1040 -38074.21875
1050 -37606.45703125
1060 -37517.0546875
1070 -37306.87890625
1080 -38449.70703125
1090 -37984.90234375
1100 -34427.9296875
1110 -31996.681640625
1120 -37991.80859375
1130 -39276.5859375
1140 -38010.4453125
1150 -37931.61328125
1160 -38009.08203125
1170 -36872.32421875
1180 -36493.203125
1190 -35823.0859375
