"Time Step" "point-pressure-b"
540 -17725.474609375
550 -13013.7021484375
560 -9045.2060546875
570 -3478.029541015625
580 -7280.06201171875
590 -10098.97265625
600 -10827.5087890625
610 -9774.4970703125
620 -6030.11376953125
630 -9946.8740234375
640 -6628.14892578125
650 -2442.5712890625
660 -2606.775146484375
670 -8696.427734375
680 -9296.1181640625
690 -11396.732421875
700 -10494.5087890625
710 -11258.9423828125
720 -17821.6015625
730 -11787.08203125
740 -5951.830078125
750 -1549.073974609375
760 -6543.5478515625
770 -11350.958984375
780 -12007.3125
790 -12312.236328125
800 -10303.5791015625
810 -13459.3583984375
820 -10104.982421875
830 -5768.22412109375
840 -1461.09130859375
850 -5673.60107421875
860 -8917.6005859375
870 -12726.5986328125
880 -11037.3916015625
890 -8268.73046875
900 -11896.498046875
910 -9410.6171875
920 -8053.57275390625
930 -5651.24267578125
940 -10246.41796875
950 -11062.1357421875
960 -13071.68359375
970 -11590.0087890625
980 -8171.63818359375
990 -9152.03515625
1000 -7023.7626953125
1010 -7131.36376953125
1020 -3918.821533203125
1030 -7954.52490234375
1040 -9135.8994140625
1050 -8292.1435546875
1060 -8126.5498046875
1070 -8004.4287109375
1080 -13849.5498046875
1090 -12043.5048828125
1100 -6574.951171875
1110 -3077.9765625
1120 -9374.3740234375
1130 -10628.154296875
1140 -8327.619140625
1150 -7953.04443359375
1160 -7736.64111328125
1170 -10607.5380859375
1180 -9623.8662109375
1190 -8519.01953125
